"c" "z.fst"
8 5.82444173196303
8 5.82444173196303
8 5.46804440126901
8 5.4238910326801
8 5.09101810813445
8 5.07155763336234
8 5.39020250218057
8 5.22551447549985
8 5.08408450851366
8 6.56069206493069
8 6.14628275822727
8 6.14628275822727
8 5.95881781383315
8 5.75770905754582
8 5.94843889395469
8 5.09101810813445
8 5.38008133693485
8 5.05283605520409
8 5.1112432549837
8 6.11109065903674
8 6.11109065903674
8 6.08114816253307
8 6.11109065903674
8 6.11109065903674
8 6.11109065903674
8 5.26056910555292
8 5.02518757493184
8 5.02518757493184
8 5.30115686838889
8 5.2183403048885
8 5.2183403048885
8 6.61994985499835
8 5.02162196917889
8 5.60141524007143
8 5.49128527732136
8 5.25732139718036
8 5.51786837177827
8 5.30791863158785
8 5.55501081435657
8 5.55501081435657
8 5.51786837177827
8 5.51786837177827
8 5.30791863158785
8 5.30791863158785
8 5.51786837177827
8 5.30115686838889
8 5.71821245598847
8 5.41638178104619
8 5.41638178104619
8 5.26755425610027
8 5.14162393436303
8 5.7291240687746
8 5.1551045016555
8 5.1551045016555
8 5.14162393436303
8 5.30791863158785
8 5.41638178104619
8 5.30115686838889
8 5.14162393436303
8 5.30115686838889
8 5.09246153407781
8 5.09246153407781
8 5.52355615734081
8 5.52355615734081
8 5.47918799322461
8 5.47918799322461
8 5.14162393436303
8 5.14162393436303
8 5.30115686838889
8 5.51786837177827
8 5.30791863158785
8 5.30791863158785
8 5.30791863158785
8 5.58058007392469
8 5.14162393436303
8 5.14162393436303
8 5.14162393436303
8 5.51120111861132
8 5.35601564605773
8 5.22175984968289
8 5.0671843964268
8 5.14162393436303
8 5.14162393436303
8 5.30791863158785
8 5.26327552919673
8 5.46768354478317
8 5.14162393436303
8 5.1347332938477
8 5.67322568075369
8 5.09246153407781
8 5.50093389240705
8 5.0048507344084
8 5.66125727397331
8 5.22097799396357
8 5.31035011695673
8 5.24173583372049
8 5.67631014452552
8 5.79317609501128
8 5.79317609501128
8 5.71419148371767
8 5.56136876196423
8 5.82354818256952
8 5.82354818256952
8 5.70750704690853
8 5.55452967237545
8 5.86711730732421
8 5.24173583372049
8 5.24173583372049
8 5.23457025493023
8 5.86057033965253
8 5.70750704690853
8 5.86057033965253
8 5.39465306550594
8 5.65959905250267
8 5.65959905250267
8 5.00357914488687
8 5.01165545671282
8 5.00357914488687
8 5.02689734732904
9 5.28033953961055
9 5.81859113033498
9 5.40982972968964
9 6.32278599427614
9 6.08354177470866
9 5.5989217128659
9 5.7774850544189
9 5.58964359955805
9 6.3603724380787
9 5.0776329336456
9 6.02636035899616
9 5.20857535015549
9 5.28212456793173
9 5.70711258196003
9 5.54498763681115
9 5.10652618867493
9 5.90448427277296
9 5.15400592503727
9 5.15715241563732
9 5.16003669868737
9 5.19733068022261
9 5.14042155696588
9 5.20150583121114
9 5.20150583121114
9 5.5895931750292
9 5.62888396790679
9 5.06496629199923
9 5.52817609889356
9 5.14947780234681
9 5.16003669868737
9 5.18445225555509
9 5.78725732810945
9 5.17633390641072
9 5.4381884847132
9 5.03648651810644
9 5.52740964605508
9 5.81656406427533
9 5.53750463673025
9 5.58979487314459
9 5.82022488506962
9 5.37999857842376
9 5.59801407134665
9 5.75428977114928
9 5.78083324313434
9 5.17960141588
9 5.0794784714014
9 5.0794784714014
9 5.14947780234681
9 5.59773169398511
9 5.18220332156851
9 5.00648392344248
9 5.51716338179337
9 5.60651564691026
9 5.75485452587237
9 5.05296525413365
9 6.44158618423968
9 6.55585825151275
9 6.16714564353699
9 5.83543292296987
9 6.74642263093134
9 5.52553385358197
9 5.35294077624446
9 5.35294077624446
9 5.61880914704316
9 5.52553385358197
9 5.83043080970825
9 6.51097033593315
9 6.55585825151275
9 6.55585825151275
9 6.98232874668915
9 5.89908884818633
9 5.71729833678712
9 6.94473221798083
9 6.55585825151275
9 5.00867234799444
9 5.06643868824156
9 5.05848169758951
9 5.60651564691026
9 5.51716338179337
9 5.32248436082087
9 5.22883592584622
9 5.0701196788474
9 5.02177264058889
9 5.31299446449186
9 5.03119194257751
9 5.02177264058889
9 5.17263274599335
9 5.4380573809382
9 5.15666834016039
9 5.31247004939185
9 5.09020881114004
9 5.3629450027677
9 5.04472588612005
9 5.01929175376962
9 5.20125370856691
9 6.13172745447486
9 5.26341706772949
9 5.3629450027677
9 5.04443342385273
9 5.67625277030566
9 5.58156559003676
9 5.13014503798687
9 6.2356927480516
9 6.2356927480516
9 5.0459259899066
9 5.5146824949741
9 5.80910123400597
9 5.45942729626355
9 5.6546509021476
9 5.0285597821717
9 6.23409933294004
9 5.9770754245011
9 6.04935394415039
9 5.8983728198767
9 5.72268367646798
9 5.91756439555587
9 5.73477547848549
9 5.78725732810945
9 5.9770754245011
9 5.83876094187378
9 6.24239921038825
9 6.4271445991779
9 5.14431433059287
9 5.16836683085289
9 5.51083006097019
9 5.20111251988614
9 5.1768684064165
9 5.72993472371618
9 5.2034320482131
9 5.78376795071324
9 5.24424566186186
9 5.3629450027677
9 5.19094693487058
9 5.11871883975014
9 6.05372070834854
9 6.07436451045851
9 6.13290738844987
9 5.2230068503115
9 5.95626017899306
9 5.80093246033276
9 5.33293232319797
9 5.87146629128394
9 5.86224868741071
9 5.89561964060166
9 5.35993970084842
9 6.19656331366633
9 5.5034781646643
9 5.94689130153329
9 5.63841420385887
9 5.94689130153329
9 5.54775090099196
9 5.3572772857253
9 6.1346117375249
9 7.63212948012892
9 7.63212948012892
9 5.58156559003676
9 5.58964359955805
9 5.36360052164271
9 5.1768684064165
9 5.91756439555587
9 5.28093454905094
9 5.48814910789481
9 5.30331295495324
9 6.4271445991779
9 6.06268618957754
9 6.93730972733455
9 7.63940069718866
9 8.14366615547021
9 6.13230229410371
9 5.01882784810422
9 7.52949539411373
9 6.05912621784094
9 5.04193236722192
9 5.35993970084842
9 5.35993970084842
9 5.36063555934651
9 5.23132689757126
9 5.04193236722192
9 5.04193236722192
9 5.19094693487058
9 5.74477970500874
9 5.33407191754991
9 5.1222888963925
9 5.1222888963925
9 5.0701196788474
9 5.14977026461412
9 6.18015517197952
9 7.62249839511914
9 7.13548821060903
9 5.23278920890782
9 7.32640556172955
9 5.52553385358197
9 5.35294077624446
9 5.00867234799444
9 5.00867234799444
9 5.4202575222552
9 5.03302739542754
9 5.59146896750231
9 5.08647739600536
9 5.59792330719473
9 5.95626017899306
9 5.92128572578478
9 6.14383942630391
9 5.96507438663552
9 5.69086579876552
9 5.38462755017191
9 5.16710621763172
9 5.10454954714413
9 5.68455264775388
9 5.31266166260147
9 5.60119081666401
9 5.30331295495324
9 6.42770935390098
9 6.20982496475309
9 6.25225216332496
9 5.30331295495324
9 5.86482033838191
9 5.12918697193877
9 5.0482354333278
9 5.14042155696588
9 5.14947780234681
9 5.24202698259259
9 5.81643296050032
9 5.14972992499104
9 5.40989023912426
9 5.05655548058755
9 5.23679291649827
9 5.23679291649827
9 5.62185478858552
9 7.02781167170915
9 5.33274070998835
9 5.04167015967192
9 5.0124743574695
9 5.08074916952834
9 5.40451498434917
9 5.1039646226095
9 5.26372969980834
9 5.2042892652035
9 5.2042892652035
9 5.2042892652035
9 5.32192969100355
9 5.14243853811977
9 5.12027191523862
9 5.70571078005808
10 5.03673205588108
10 5.19820127211379
10 5.06708542012328
10 5.08690788560516
10 5.35438449755133
10 5.00374254337963
10 5.03673205588108
10 5.01564286980709
10 5.01564286980709
10 5.03673205588108
10 5.13501587955186
10 5.02104526195397
10 5.27050020580055
10 5.14884025185166
10 5.01564286980709
10 5.13929534101168
10 5.10068432793661
10 5.12463561783492
10 5.2077530300921
10 5.09581601257992
10 5.10068432793661
10 5.0435038756951
10 5.61801301775283
10 5.26589892883895
10 5.4795296449131
10 5.35351491098269
10 5.10068432793661
10 5.09691840185197
10 5.0223941482061
10 5.10394356578441
10 5.09928066457779
10 5.0755827187979
10 5.13346842628799
10 5.36693530212068
10 5.09133113697003
10 5.45434587011436
10 5.47796849737255
10 5.05165881745293
10 5.12125997863542
10 5.08207380594015
10 5.15900140514185
10 5.4476425216837
10 5.3483590158159
10 5.11528927400668
10 5.22051609594987
10 5.08667508290175
10 5.15266095504298
10 5.08667508290175
10 5.06807825518196
10 5.22051609594987
10 5.22051609594987
10 5.3404779595915
10 5.20453487507432
10 5.20453487507432
10 5.22051609594987
10 5.08672986000843
11 5.31935060157395
11 5.01911750152171
11 5.44720601078007
11 6.20326046773229
11 6.05852309758692
11 5.90754436470266
11 5.90754436470266
11 5.17797784746032
11 5.16024632097305
11 5.91518204309471
11 5.21296144265033
11 5.1101640113406
11 5.33280906570091
11 5.38526342963574
11 5.13466682759174
11 5.13466682759174
11 5.38831681868455
11 5.53158216931604
11 5.20826780328606
11 5.41488046225513
11 5.10735455695409
11 5.26784674166809
11 5.3661776451957
11 5.03250026178796
11 5.18608657209681
11 5.24158591354036
11 5.34032057099177
11 5.30561455662438
11 5.17254399256906
11 5.0319955693832
11 5.43304938882653
11 5.07822539365931
11 5.05610304325061
11 5.1126874733644
11 5.03869956682644
11 5.17532821233532
11 5.21315490807216
11 5.04750644928952
11 5.03869956682644
11 5.17532821233532
11 5.03216380018478
11 5.03250026178796
11 5.0259644951463
11 5.00148691351539
11 5.19182324243093
11 5.2620175443931
11 5.05991347090656
11 5.06569219894107
11 5.06569219894107
11 5.28128838271489
11 5.06569219894107
11 5.05889567455696
11 5.06569219894107
11 5.06569219894107
11 5.37999780554607
11 5.72237272139585
11 5.75636375485651
11 5.73703403575416
11 5.39160573085557
11 5.36155129815205
11 5.19064562681982
11 5.15663777027901
11 5.08534996810651
11 5.23034809599435
11 5.39793962053532
11 5.70000643632486
11 5.570376192162
11 5.22586474513206
11 5.22586474513206
11 5.9149044622721
11 5.03369470047923
11 5.1137893851148
11 5.1471074953691
11 5.15642748177702
11 5.06892223033154
11 5.10246745216799
11 5.09292876571801
11 5.15698264342226
11 5.00051117486619
11 5.05889567455696
11 5.39438995062183
11 5.08791548783072
11 5.74315763693193
11 5.66649486064873
11 5.35793433591793
11 5.71204335017841
11 5.03544430081573
11 5.03443491600621
11 5.04097068264786
11 5.39438995062183
11 5.74910459576803
11 5.09202873092952
11 5.76425377945094
11 5.76425377945094
11 5.38660086450836
11 5.21807565901858
11 5.2625895291185
11 5.57927560156595
11 5.18686884532419
11 5.58390194860959
11 5.11927370924653
11 5.4383150129162
11 5.61160115009089
12 5.32141387329892
12 5.03122282217455
12 5.09187230999489
12 5.5981351791847
12 5.01905016351449
12 5.01905016351449
12 5.08426796175701
12 5.17891964774313
12 5.17891964774313
12 5.03178584327183
12 5.17891964774313
12 5.15605671508418
12 5.03178584327183
12 5.03178584327183
12 5.03178584327183
12 5.03178584327183
12 5.32626725769441
12 5.05676545018255
12 5.05676545018255
12 5.05676545018255
12 5.1699255638854
12 5.01294958048579
12 5.04496338768778
12 5.03178584327183
13 5.5798162189027
13 5.30886458193946
13 5.07995199045045
13 5.18694877781997
13 5.37358224770316
13 5.37358224770316
13 6.24891697184405
13 5.62771140715866
13 5.41716463973772
13 5.39547204641735
13 5.1050142237609
13 5.1267411136715
13 5.1267411136715
13 5.1267411136715
13 5.16710820037201
13 5.57252819347886
13 5.18597132499842
13 5.49103949509278
13 5.39817290289795
13 5.63234144683968
13 5.02093613281246
13 5.22626124437091
13 5.11976175755973
13 5.17675411637415
13 5.20132762327383
13 5.37894108992657
13 5.76081647384064
13 5.76081647384064
13 5.82643442509786
13 5.25131490353381
13 5.23445812943584
13 5.76157957297325
13 5.10579447118863
13 5.05630449148698
13 5.05630449148698
13 5.49103949509278
13 5.72858625317215
13 6.0734813386709
13 6.26080931450625
13 5.4556625622707
13 6.26080931450625
13 5.16964614804902
13 6.26080931450625
13 6.0734813386709
13 6.23217166166434
13 5.422952189339
13 5.22431491287537
13 5.22431491287537
13 5.22431491287537
13 5.12147658707122
13 5.02670653411863
13 5.2395854696752
13 5.28825233121133
13 5.08730860905475
13 5.34072611426298
13 5.00799774414826
13 5.00799774414826
13 5.27690873399282
13 5.27690873399282
13 5.16969759293436
13 5.02093613281246
13 5.04426638831631
13 5.07665094364083
13 5.18290178017285
13 5.56520587146479
13 5.63932080295146
13 5.29755528131118
13 5.36141553231912
13 5.71919756159673
13 5.01114445630185
13 5.22134825782049
13 5.22134825782049
13 5.10457694223547
13 5.3853031074142
13 5.41258604494203
13 5.41258604494203
13 5.17359883007301
13 6.03205963182082
13 6.03205963182082
13 5.49127099707683
13 5.55628875800503
13 5.55628875800503
13 5.15104882199689
13 5.33331805077334
13 5.3853031074142
13 5.3853031074142
13 5.12402310889578
13 5.05113428050983
13 5.71919756159673
13 5.72684570121799
13 5.12865314857681
13 5.00889802964179
13 5.08563665028104
13 5.08563665028104
13 5.14905961976356
13 5.3509207757088
13 5.10058138947369
13 5.30311132892841
13 5.55628875800503
13 5.59871364011933
13 5.82351921492833
13 6.01219333193019
13 5.95776464323545
13 5.20788684615528
13 5.67281999745844
13 6.18003227036743
13 5.85368306603547
13 5.15231779583539
13 5.15231779583539
13 5.5139496173663
13 5.36779469810187
13 5.10457694223547
13 5.03740707027034
13 5.94295709040372
13 5.94295709040372
13 5.96596152830038
13 5.74153321598391
13 5.94295709040372
13 5.4496778072756
13 5.82352778907589
13 5.19795798328374
13 5.12476048558572
13 5.18358771197744
13 5.19024125048203
13 5.03607807739894
13 5.15151182596499
13 6.43639070818787
13 5.01984721607267
13 5.02093613281246
13 5.17675411637415
13 5.35826882016554
13 5.56481146067715
13 5.17675411637415
13 5.4556625622707
13 5.44166955345693
13 5.48387150773474
13 5.16264106949457
13 5.16264106949457
13 5.16264106949457
13 5.16264106949457
13 5.42424688562018
13 5.75458306856636
13 5.1127738273004
13 5.27457656585719
13 5.44972925216094
13 5.65363105522485
13 5.51571589176314
13 5.33382392547923
13 5.04079385855554
13 5.22431491287537
13 5.22431491287537
13 5.77387490057065
13 5.1127738273004
13 5.30101923692439
13 5.71563929036039
13 5.71563929036039
13 5.47276798664783
13 5.86795902171863
13 5.12922761646316
13 6.05103422036548
13 5.16793989268508
13 5.16793989268508
13 5.07912029813738
13 5.03607807739894
13 5.13504088850712
14 5.13613649155903
14 6.62143009342744
14 5.03408707141726
14 5.44737736355823
14 5.44737736355823
14 5.44737736355823
14 5.11051911212665
14 5.37612366862433
14 5.28697724582049
14 5.28699439266081
14 5.11360554338356
14 5.07115854018085
14 5.01977803317341
14 5.39015835742312
14 5.84057155884862
14 5.06481420926386
14 6.06877028319655
14 5.33311081969118
14 5.30157778034972
14 5.62951967481688
14 5.83637915639131
14 5.09472687219545
14 5.42583235870094
14 5.3260291746406
14 5.03392417643426
14 5.04145163933307
14 5.20536685933562
14 5.52331214589844
14 5.07622543149428
14 5.07639689989745
14 5.12167313175233
14 5.03245812158723
14 5.03392417643426
14 5.79505527122931
14 5.01061304702441
14 5.11749787613534
14 5.54052757357589
14 5.89467841346634
14 5.10188567802745
14 5.33836632624809
14 5.01783186679752
14 5.11362269022388
14 5.11362269022388
14 5.01783186679752
14 5.01783186679752
14 5.6456977186552
14 5.65231639901725
14 5.80948433735538
14 5.65231639901725
14 5.65231639901725
14 5.45336161082857
14 5.45336161082857
14 5.77795129801392
14 5.77795129801392
14 5.80948433735538
14 5.12915772755034
14 5.17365377817084
14 5.08194390273973
14 5.33146472302083
14 5.01783186679752
14 5.35060917023385
14 5.17468258858981
14 5.18099262582616
14 5.06619452990932
14 5.3521523858623
14 5.30757060104023
14 5.53713249919329
14 5.12379076653138
14 5.70487146458635
14 5.53687529658854
14 5.25013725940117
14 5.09104030152747
14 5.07639689989745
14 5.7234157723883
14 5.29696528030467
14 5.54652896768656
14 5.00710651817975
14 5.01472828870029
14 5.09948512038319
14 5.09948512038319
14 5.15438072965545
14 5.30904522930742
14 5.30904522930742
14 5.41737896642506
14 5.90052548601416
14 5.34123842200105
14 5.02090972463428
14 5.62431560878092
14 5.31629834276116
14 5.61082104545208
14 5.46349539345544
14 5.47056846508586
14 5.16180531151235
14 5.31629834276116
14 5.31629834276116
14 5.15436358281513
14 5.10088258786896
14 5.15436358281513
14 5.15436358281513
14 5.67062065105477
14 5.24320993591343
15 5.36661257229221
15 5.60764671839562
15 5.00498385019624
15 5.04916052649172
15 5.16382182178885
15 5.17269160279945
15 5.97900636528962
15 6.1372157019174
15 6.15323297636372
15 6.14346760581419
15 5.66288048092178
15 5.97900636528962
15 5.97900636528962
15 5.97900636528962
15 5.81439011888331
15 6.1372157019174
15 6.10916824876061
15 5.97900636528962
15 5.00736060704956
15 5.00477717568726
15 5.13034916277121
15 5.18609961156983
15 5.00234013876881
15 6.26954766773273
15 5.97532066987939
15 6.48915655640472
15 6.23636779760281
15 5.73969450676109
15 6.30109997610439
15 5.92633881125002
15 6.11348257913566
15 6.30109997610439
15 6.13818879439721
15 6.11348257913566
15 5.57647331329043
15 5.38642749084112
15 5.97532066987939
15 5.92006968447748
15 5.91306858548563
15 5.94581788372183
15 5.87894145718953
15 6.08317031781791
15 5.54710831013885
15 5.02309370404602
15 5.34671153936456
15 5.50499837893322
15 5.56407284275134
15 5.18256892204134
15 5.4525030536511
15 5.51361842824545
15 5.34725405995065
15 5.34725405995065
15 5.4525030536511
15 5.34725405995065
15 5.0177287782503
15 5.28768013273581
15 5.50499837893322
15 5.32930782342048
15 5.35989565075021
15 5.35989565075021
15 5.31267052544721
15 5.68079227170045
15 5.35989565075021
15 5.35989565075021
15 5.54735804183721
15 5.17639452108542
15 5.35989565075021
15 5.16970343385704
15 5.35989565075021
15 5.54087362911781
15 5.35989565075021
15 6.38165136598118
15 5.8212792691828
15 5.61295136412622
15 5.73116918326547
15 5.00947902076666
15 5.00947902076666
15 5.41841898254438
15 5.41841898254438
15 5.26630654393164
15 5.26630654393164
15 5.0177287782503
15 5.09105517175049
15 5.9043451989189
15 5.55721813820335
15 5.02497960894051
15 5.0177287782503
15 5.25471554855275
15 5.60570053343601
15 5.56407284275134
15 5.25838402108723
15 5.64960164371951
15 5.31324749178479
15 5.87552271635341
15 5.13673023823611
15 5.0483941085209
15 5.0483941085209
15 5.12384752717606
15 5.02309370404602
15 5.40414982998656
15 5.24567353878467
15 5.55036343365536
15 5.54350872910736
15 5.1834559001424
15 5.01157160017013
15 5.40772357670442
15 5.01157160017013
15 5.57026446658301
15 5.08579358320926
15 5.05640274574406
15 5.00477717568726
15 5.21010830036355
15 5.31267052544721
15 5.20514811214792
15 5.20514811214792
15 5.0483941085209
15 5.45189164156202
15 5.0426158337072
15 5.18430843249196
15 5.92161113185699
15 5.70952002844932
15 5.10097554818176
15 5.3060224954082
15 5.3060224954082
15 5.07581292671287
15 5.05507658431141
15 5.08670639562394
16 5.40580646801395
16 5.59181264504892
16 6.19810197190132
16 6.35927569986042
16 6.19326133855319
16 6.09828811226302
16 6.09828811226302
16 5.97855988703055
16 6.61227624243341
16 6.22890776252877
16 5.65079092176245
16 6.57156651597569
16 5.09916202667706
16 5.09916202667706
16 5.10876584323974
16 5.00229127211443
16 5.00229127211443
16 5.79360896806547
16 5.11131201638085
16 5.55210977032762
16 5.64563080661335
16 5.55210977032762
16 5.64563080661335
16 5.11063432771211
16 5.13111988804137
16 5.38208736460815
16 5.56687370203939
16 5.35735172819924
16 5.10746855350244
16 5.29604994747861
16 5.0080225819986
16 5.35593826326159
16 5.06437723543745
16 6.00632575991538
16 5.79962103468384
16 5.7600052913628
16 6.40950211148054
16 5.56074546022067
16 5.22985912707638
16 5.490265838672
16 5.02282523877716
16 5.15415162151174
16 5.48506699845612
16 5.01255341481245
16 5.01255341481245
16 6.7796653436115
16 6.71951563362772
16 6.65460274042939
16 5.12798315763178
16 5.17010634902715
16 5.28406453930866
16 5.68793794207595
16 5.24973476760377
16 5.51747019808845
16 6.09024297963844
16 5.06131795516144
16 6.13218222696658
16 5.94668915706651
16 5.94668915706651
16 5.54510053323954
16 5.54510053323954
16 5.76915408839075
16 5.32708808850678
16 7.57993821125657
16 5.29312620493635
16 6.97880899955328
16 5.80732732297405
16 5.78545734150723
16 6.78113689614933
16 5.19331234529805
16 5.35611252606212
16 5.72409747318642
16 5.22126216225011
16 6.15746001431048
16 6.11314885664176
16 5.90304600679983
16 5.65875860425346
16 6.39116579235785
16 6.15556248603801
16 6.3838080296687
16 5.44031050251937
16 7.14521061152835
16 5.09916202667706
16 5.0312382595362
16 5.16212898526944
16 6.40706243227309
16 5.1707453126291
16 6.20649563012696
16 5.1679183827538
16 5.29135453313093
16 5.29135453313093
16 5.12349104988473
16 5.1679183827538
16 5.11063432771211
16 6.49850199621913
16 5.20618843000406
16 5.20618843000406
16 5.38029633026934
16 5.38029633026934
16 5.06113401109421
16 5.62421584468126
16 5.06722352784615
16 5.1916374861596
16 5.16755049461934
16 5.16755049461934
16 5.00661879832765
16 5.00661879832765
16 5.4018081048684
16 5.16755049461934
16 5.00661879832765
16 5.00661879832765
16 5.707920076537
16 5.707920076537
16 5.00661879832765
16 5.17683482938104
16 5.17683482938104
16 5.17683482938104
16 5.60850314883325
16 6.0163265084126
16 6.17852645064151
16 5.55435582420115
16 6.1909184720127
16 6.17679350390288
16 5.66260206713187
16 5.91329846823116
16 6.16938733488025
16 5.33602389766741
16 5.7644005864429
16 5.7644005864429
16 5.35399232865564
16 5.96659384139399
16 5.12670523042788
16 5.55734733561029
16 5.29627261661263
16 5.73617969402334
16 5.79320235486423
16 5.10044963514766
16 5.15183779877133
16 5.35735172819924
16 5.78555415417419
16 5.53940794842214
16 5.55502383160319
16 5.14557401921886
16 5.25960965963394
16 5.05339867900391
16 5.33808600747371
16 5.33808600747371
16 5.33808600747371
16 5.47360437868776
16 5.77789627221746
16 5.31225638792813
16 5.24359684451835
16 5.25960965963394
16 5.25960965963394
16 5.12936757876935
16 5.13747079899411
16 5.53399612033894
16 5.03022172653309
16 5.35735172819924
16 5.34283950942157
16 5.54606865990916
16 5.22072001131512
16 5.49710081295955
16 5.02282523877716
16 5.02282523877716
16 5.47185206941574
16 5.28530374144578
16 5.47185206941574
16 5.47185206941574
16 5.47185206941574
16 5.2769875333537
16 5.2769875333537
16 5.96877212640065
16 5.77602778774509
16 5.96877212640065
16 5.55088024945719
16 5.48857161700016
16 6.41430401976188
16 5.51211645760543
16 5.73586021222236
16 5.96877212640065
16 5.96877212640065
16 5.09916202667706
16 5.4637101241242
16 5.65875860425346
16 5.4637101241242
16 5.4637101241242
16 5.2769875333537
16 5.26866164399493
16 5.2769875333537
16 5.2769875333537
16 5.2769875333537
16 5.65875860425346
16 5.2769875333537
16 5.21385599322749
16 5.48054584690897
16 5.05104613119672
16 5.5918804139158
16 5.12670523042788
16 5.93884733104255
16 5.03964159902854
16 5.15350297664309
16 5.33533652773198
16 5.06131795516144
16 5.05782301788409
16 5.04124868930012
16 6.35701996472019
16 5.00599919725909
16 5.35962682587286
16 5.20265476765993
16 5.20265476765993
16 5.12467216442167
16 5.32708808850678
16 5.32708808850678
16 5.04377549990784
16 5.04805461978758
16 5.35219161305014
16 5.62421584468126
16 5.33840548927469
16 5.13150713870922
16 5.03856697842526
16 5.04544067777959
16 5.26736435425764
16 5.48070074717611
16 5.55383303579955
16 5.14071402333735
16 5.54606865990916
16 5.62421584468126
16 5.57131740345297
16 5.28378378257447
16 5.06722352784615
16 5.13150713870922
16 6.12245255393685
16 6.12245255393685
16 6.29686057346972
16 6.46322346037801
16 6.46322346037801
16 6.28887352844532
16 6.12245255393685
16 5.36399307715287
16 6.0397938988843
16 6.29686057346972
16 6.29686057346972
16 5.62421584468126
16 6.12245255393685
16 5.14071402333735
16 5.13150713870922
16 5.13150713870922
16 5.4778738173008
16 5.54712391797905
16 5.07009886405493
16 5.68793794207595
16 5.79541936493767
16 6.21961374650037
16 6.71041524293325
16 7.30718788462324
16 5.33288716725783
16 6.55601840166152
16 5.5495635971865
16 6.54457514442656
16 5.33045716931707
16 5.64563080661335
16 5.59195786404937
16 5.08658606123864
16 5.1194442804057
16 5.12798315763178
16 5.35552196879365
16 5.43183939416016
16 5.43183939416016
16 5.60694446489515
16 5.22934601994148
16 6.19330006361998
16 5.70356350652369
16 5.70356350652369
16 5.55435582420115
16 6.09776532386142
16 5.47340107208714
17 5.74525020486551
17 5.04503464869116
17 5.11968983363281
17 5.03554285293892
17 5.15075079966075
17 5.16695149190884
17 5.98812450549366
17 5.3741380013395
17 5.25220074565783
17 5.12900472136386
17 5.12900472136386
17 5.25353435997141
17 5.12900472136386
17 5.04503464869116
17 5.02602384056803
17 5.00233857819272
17 5.12748739487443
17 5.12748739487443
17 5.12748739487443
17 5.12748739487443
17 5.12748739487443
17 5.12748739487443
17 5.11255227539331
17 5.12748739487443
17 5.12748739487443
17 5.12748739487443
17 5.50745180361454
17 5.50745180361454
17 5.50745180361454
17 5.23506108006651
17 5.00466559908682
18 5.20670782886582
18 5.62950738147758
18 5.24789258157174
18 5.2932875350554
18 5.72124206116843
18 5.02514636003262
18 5.48667242175895
18 5.23408789274715
18 5.13021792846166
18 5.05082032948115
18 5.13566642358578
18 5.32468517614947
18 5.18393238544292
18 5.18393238544292
18 5.15232377568243
18 5.01835867250425
18 5.32711590208868
18 6.15980005590687
18 5.81792991824486
18 5.81256397607716
18 5.08000738585314
18 5.16439485242207
18 5.31951185754676
18 5.04590384229844
18 5.31113731874487
18 5.02779722718897
18 5.63692797500522
18 5.57332550835424
18 5.15003063800392
18 5.31956689285105
18 5.32069511658887
18 6.39051722401646
18 5.22883202118802
18 5.03836400561152
18 5.20971642550001
18 5.06553310082643
18 5.20104836507527
18 5.37706044072649
18 5.07249506681837
18 5.12850266147813
18 5.82330503296327
18 5.41561267137749
18 5.02353199110696
18 5.07321969832477
18 5.0967381183555
18 5.43287541182126
18 5.01606553482575
18 5.16340421694496
18 5.00648021932961
18 5.09470181209699
18 5.45155989762571
18 5.19325169696836
18 5.33905856311833
18 5.33905856311833
18 5.33905856311833
18 5.33905856311833
18 5.62480186296129
18 5.76401366514788
18 5.55114628072776
18 5.20564381298299
18 5.20612078562012
18 5.40666943443132
18 5.40666943443132
18 5.60095323110485
18 5.76069320178941
18 5.20612078562012
18 5.20612078562012
18 5.21891649386617
18 5.21891649386617
18 5.33133527541713
18 5.03408042442807
18 5.03408042442807
18 5.08307101779162
18 5.16460582108849
18 5.21891649386617
18 5.33133527541713
18 5.21125741401997
18 5.05031583919188
18 5.13566642358578
18 5.41840112679455
18 5.74325618288207
18 5.41840112679455
18 5.20564381298299
18 5.79853914603543
18 5.00865411384883
18 5.00865411384883
18 5.00648021932961
18 5.21348634384347
18 5.00648021932961
18 5.00648021932961
18 5.01383660500225
18 5.20612078562012
18 5.18491384836932
18 5.13566642358578
18 5.00781023918314
18 5.05875458584877
18 5.210037464775
18 5.13566642358578
18 5.01383660500225
18 5.02133975148631
18 5.02133975148631
18 5.03836400561152
18 5.07285279629621
18 5.22143894531252
18 5.64793503586203
18 5.04590384229844
18 5.05902976237019
18 5.53541535625322
18 5.04904085464263
18 5.04154688070928
18 5.23699559132349
18 5.01612057013003
18 5.02884289797037
18 6.07520162067152
18 5.02884289797037
18 5.02884289797037
18 5.60097157620628
18 5.40356911228999
18 5.58068189402688
18 6.48127961333163
18 6.45819230318446
18 5.04801352896266
18 5.00491171315751
18 5.04801352896266
18 5.25204774704519
18 5.11204710549719
18 5.10395691576743
18 5.1768511762917
18 5.26325660401771
18 5.47888492620276
18 5.47888492620276
18 5.02325681458554
18 5.47888492620276
18 5.44724879879012
18 5.11204710549719
18 5.09585755348696
18 6.21833927456371
18 5.6074657421118
18 5.15061768124962
19 5.27774874900534
19 5.08832905632304
19 5.27955191063682
19 5.29040986770423
19 5.48981030368727
19 5.8034044784511
19 5.8034044784511
19 5.16220994911567
19 5.53337858743174
19 5.99265847519969
19 5.56683941922027
19 5.08379678519526
19 5.50513230414506
